country,nuts_3,cases,datetime
CZ,Nezjištěno,69,2020-05-24T00:30:00
CZ,Jihočeský kraj,181,2020-05-24T00:30:00
CZ,Kraj Vysočina,185,2020-05-24T00:30:00
CZ,Královéhradecký kraj,196,2020-05-24T00:30:00
CZ,Liberecký kraj,200,2020-05-24T00:30:00
CZ,Pardubický kraj,287,2020-05-24T00:30:00
CZ,Zlínský kraj,360,2020-05-24T00:30:00
CZ,Karlovarský kraj,453,2020-05-24T00:30:00
CZ,Jihomoravský kraj,519,2020-05-24T00:30:00
CZ,Ústecký kraj,535,2020-05-24T00:30:00
CZ,Plzeňský kraj,660,2020-05-24T00:30:00
CZ,Olomoucký kraj,737,2020-05-24T00:30:00
CZ,Středočeský kraj,1047,2020-05-24T00:30:00
CZ,Moravskoslezský kraj,1429,2020-05-24T00:30:00
CZ,Hlavní město Praha,2032,2020-05-24T00:30:00
