country,nuts_3,cases,datetime
CZ,Nezjištěno,67,2020-05-22T17:30:00
CZ,Jihočeský kraj,181,2020-05-22T17:30:00
CZ,Kraj Vysočina,185,2020-05-22T17:30:00
CZ,Královéhradecký kraj,196,2020-05-22T17:30:00
CZ,Liberecký kraj,200,2020-05-22T17:30:00
CZ,Pardubický kraj,287,2020-05-22T17:30:00
CZ,Zlínský kraj,354,2020-05-22T17:30:00
CZ,Karlovarský kraj,448,2020-05-22T17:30:00
CZ,Jihomoravský kraj,518,2020-05-22T17:30:00
CZ,Ústecký kraj,532,2020-05-22T17:30:00
CZ,Plzeňský kraj,660,2020-05-22T17:30:00
CZ,Olomoucký kraj,734,2020-05-22T17:30:00
CZ,Středočeský kraj,1043,2020-05-22T17:30:00
CZ,Moravskoslezský kraj,1348,2020-05-22T17:30:00
CZ,Hlavní město Praha,2017,2020-05-22T17:30:00
