country,nuts_3,cases,datetime
CZ,Nezjištěno,44,2020-04-12T08:25:00
CZ,Jihočeský kraj,149,2020-04-12T08:25:00
CZ,Kraj Vysočina,158,2020-04-12T08:25:00
CZ,Královéhradecký kraj,168,2020-04-12T08:25:00
CZ,Liberecký kraj,177,2020-04-12T08:25:00
CZ,Karlovarský kraj,200,2020-04-12T08:25:00
CZ,Pardubický kraj,223,2020-04-12T08:25:00
CZ,Zlínský kraj,253,2020-04-12T08:25:00
CZ,Jihomoravský kraj,346,2020-04-12T08:25:00
CZ,Ústecký kraj,381,2020-04-12T08:25:00
CZ,Plzeňský kraj,438,2020-04-12T08:25:00
CZ,Olomoucký kraj,581,2020-04-12T08:25:00
CZ,Moravskoslezský kraj,655,2020-04-12T08:25:00
CZ,Středočeský kraj,713,2020-04-12T08:25:00
CZ,Hlavní město Praha,1419,2020-04-12T08:25:00
