country,lau,cases,datetime
IE,Leitrim,82,2020-07-11T00:00:00
IE,Sligo,148,2020-07-11T00:00:00
IE,Waterford,165,2020-07-11T00:00:00
IE,Carlow,176,2020-07-11T00:00:00
IE,Wexford,218,2020-07-11T00:00:00
IE,Laois,265,2020-07-11T00:00:00
IE,Longford,287,2020-07-11T00:00:00
IE,Kerry,311,2020-07-11T00:00:00
IE,Roscommon,346,2020-07-11T00:00:00
IE,Kilkenny,356,2020-07-11T00:00:00
IE,Clare,368,2020-07-11T00:00:00
IE,Donegal,468,2020-07-11T00:00:00
IE,Offaly,486,2020-07-11T00:00:00
IE,Galway,490,2020-07-11T00:00:00
IE,Monaghan,539,2020-07-11T00:00:00
IE,Tipperary,543,2020-07-11T00:00:00
IE,Mayo,573,2020-07-11T00:00:00
IE,Limerick,589,2020-07-11T00:00:00
IE,Westmeath,676,2020-07-11T00:00:00
IE,Wicklow,702,2020-07-11T00:00:00
IE,Louth,785,2020-07-11T00:00:00
IE,Meath,812,2020-07-11T00:00:00
IE,Cavan,865,2020-07-11T00:00:00
IE,Kildare,1506,2020-07-11T00:00:00
IE,Cork,1545,2020-07-11T00:00:00
IE,Dublin,12287,2020-07-11T00:00:00
