country,lau,cases,datetime
IE,Leitrim,82,2020-07-05T00:00:00
IE,Sligo,141,2020-07-05T00:00:00
IE,Waterford,158,2020-07-05T00:00:00
IE,Carlow,175,2020-07-05T00:00:00
IE,Wexford,217,2020-07-05T00:00:00
IE,Laois,265,2020-07-05T00:00:00
IE,Longford,286,2020-07-05T00:00:00
IE,Kerry,310,2020-07-05T00:00:00
IE,Roscommon,346,2020-07-05T00:00:00
IE,Kilkenny,356,2020-07-05T00:00:00
IE,Clare,368,2020-07-05T00:00:00
IE,Donegal,465,2020-07-05T00:00:00
IE,Offaly,483,2020-07-05T00:00:00
IE,Galway,486,2020-07-05T00:00:00
IE,Monaghan,538,2020-07-05T00:00:00
IE,Tipperary,542,2020-07-05T00:00:00
IE,Mayo,572,2020-07-05T00:00:00
IE,Limerick,587,2020-07-05T00:00:00
IE,Westmeath,674,2020-07-05T00:00:00
IE,Wicklow,699,2020-07-05T00:00:00
IE,Louth,781,2020-07-05T00:00:00
IE,Meath,809,2020-07-05T00:00:00
IE,Cavan,864,2020-07-05T00:00:00
IE,Kildare,1494,2020-07-05T00:00:00
IE,Cork,1541,2020-07-05T00:00:00
IE,Dublin,12270,2020-07-05T00:00:00
