country,lau,cases,datetime
IE,Leitrim,1765,2020-05-08T00:00:00
IE,Carlow,2513,2020-05-08T00:00:00
IE,Sligo,2986,2020-05-08T00:00:00
IE,Roscommon,3474,2020-05-08T00:00:00
IE,Longford,3849,2020-05-08T00:00:00
IE,Wexford,3948,2020-05-08T00:00:00
IE,Waterford,4002,2020-05-08T00:00:00
IE,Laois,5463,2020-05-08T00:00:00
IE,Clare,6095,2020-05-08T00:00:00
IE,Kilkenny,6868,2020-05-08T00:00:00
IE,Offaly,7188,2020-05-08T00:00:00
IE,Monaghan,8429,2020-05-08T00:00:00
IE,Kerry,8789,2020-05-08T00:00:00
IE,Galway,10272,2020-05-08T00:00:00
IE,Tipperary,11351,2020-05-08T00:00:00
IE,Mayo,11670,2020-05-08T00:00:00
IE,Donegal,12185,2020-05-08T00:00:00
IE,Westmeath,12904,2020-05-08T00:00:00
IE,Limerick,13945,2020-05-08T00:00:00
IE,Cavan,14834,2020-05-08T00:00:00
IE,Louth,15095,2020-05-08T00:00:00
IE,Wicklow,15610,2020-05-08T00:00:00
IE,Meath,17038,2020-05-08T00:00:00
IE,Kildare,27921,2020-05-08T00:00:00
IE,Cork,34143,2020-05-08T00:00:00
IE,Dublin,269425,2020-05-08T00:00:00
