country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,17578,17077,326,1352004,43,19,2021-05-03T09:30:00
AT,Vorarlberg,28097,26451,295,2076646,52,10,2021-05-03T09:30:00
AT,Kärnten,38689,36795,797,1198413,59,10,2021-05-03T09:30:00
AT,Salzburg,49002,45970,565,1678692,78,19,2021-05-03T09:30:00
AT,Tirol,60455,58208,624,3418004,96,27,2021-05-03T09:30:00
AT,Steiermark,75803,69801,2003,3834070,258,52,2021-05-03T09:30:00
AT,Niederösterreich,104460,100834,1727,7446666,299,93,2021-05-03T09:30:00
AT,Oberösterreich,112205,107528,1708,4553813,219,63,2021-05-03T09:30:00
AT,Wien,133240,128861,2215,6937569,494,183,2021-05-03T09:30:00
AT,,619529,591525,10260,32495877,1598,476,2021-05-03T09:30:00
