country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,16329,14989,290,1033403,91,20,2021-04-07T09:30:00
AT,Vorarlberg,25133,24649,282,1458976,32,7,2021-04-07T09:30:00
AT,Kärnten,35021,32686,753,1038815,92,17,2021-04-07T09:30:00
AT,Salzburg,45332,41856,543,1530422,117,23,2021-04-07T09:30:00
AT,Tirol,55180,52610,598,2650259,151,30,2021-04-07T09:30:00
AT,Steiermark,67927,62432,1882,3091240,359,65,2021-04-07T09:30:00
AT,Niederösterreich,95548,87548,1595,5801219,520,126,2021-04-07T09:30:00
AT,Oberösterreich,101978,96481,1631,3656302,331,72,2021-04-07T09:30:00
AT,Wien,120509,109523,1972,5255361,762,221,2021-04-07T09:30:00
AT,,562957,522774,9546,25515997,2455,581,2021-04-07T09:30:00
