country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,16544,15440,299,1074010,93,24,2021-04-10T09:30:00
AT,Vorarlberg,25443,24720,284,1541976,34,8,2021-04-10T09:30:00
AT,Kärnten,35667,33181,759,1074447,92,14,2021-04-10T09:30:00
AT,Salzburg,45914,42470,545,1599158,105,25,2021-04-10T09:30:00
AT,Tirol,55807,53402,604,2696118,146,34,2021-04-10T09:30:00
AT,Steiermark,68924,63406,1907,3192321,338,60,2021-04-10T09:30:00
AT,Niederösterreich,97197,89572,1625,6031253,490,120,2021-04-10T09:30:00
AT,Oberösterreich,103455,97825,1638,3815087,302,66,2021-04-10T09:30:00
AT,Wien,122960,112523,2001,5453864,759,235,2021-04-10T09:30:00
AT,,571911,532539,9662,26478234,2359,586,2021-04-10T09:30:00
