country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,12236,11620,239,626516,51,9,2021-02-27T09:30:00
AT,Vorarlberg,23052,23127,273,812756,31,9,2021-02-27T09:30:00
AT,Kärnten,29078,27058,679,673383,85,12,2021-02-27T09:30:00
AT,Salzburg,37643,35143,491,816538,61,12,2021-02-27T09:30:00
AT,Tirol,47319,46117,579,1490318,79,20,2021-02-27T09:30:00
AT,Steiermark,55418,50824,1743,1728795,207,38,2021-02-27T09:30:00
AT,Niederösterreich,71940,67237,1339,3348005,326,73,2021-02-27T09:30:00
AT,Oberösterreich,85994,82011,1514,2121412,102,17,2021-02-27T09:30:00
AT,Wien,90989,85767,1681,3134044,324,74,2021-02-27T09:30:00
AT,,453669,428904,8538,14751767,1266,264,2021-02-27T09:30:00
