country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,17727,17331,330,1431182,30,16,2021-05-10T08:00:00
AT,Vorarlberg,28746,27153,298,2250566,40,9,2021-05-10T08:00:00
AT,Kärnten,39240,37526,802,1227262,49,9,2021-05-10T08:00:00
AT,Salzburg,49491,46837,573,1790871,68,18,2021-05-10T08:00:00
AT,Tirol,61041,59357,625,3623459,82,27,2021-05-10T08:00:00
AT,Steiermark,77543,71643,2030,4076337,214,42,2021-05-10T08:00:00
AT,Niederösterreich,105625,102728,1754,7804041,228,74,2021-05-10T08:00:00
AT,Oberösterreich,113837,109609,1719,4794344,173,63,2021-05-10T08:00:00
AT,Wien,134579,131717,2251,7506115,386,151,2021-05-10T08:00:00
AT,,627829,603901,10382,34504177,1270,409,2021-05-10T08:00:00
