country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,15701,14226,279,961060,83,19,2021-03-31T15:00:00
AT,Vorarlberg,24684,24307,281,1287471,23,3,2021-03-31T15:00:00
AT,Kärnten,34019,31599,746,990186,79,13,2021-03-31T15:00:00
AT,Salzburg,44260,40282,538,1388828,122,23,2021-03-31T15:00:00
AT,Tirol,53681,50820,594,2376380,156,26,2021-03-31T15:00:00
AT,Steiermark,65944,59791,1860,2862543,316,56,2021-03-31T15:00:00
AT,Niederösterreich,91440,83348,1531,5335669,481,121,2021-03-31T15:00:00
AT,Oberösterreich,99213,93151,1600,3367362,322,71,2021-03-31T15:00:00
AT,Wien,115017,103592,1910,4882022,741,208,2021-03-31T15:00:00
AT,,543959,501116,9339,23451521,2323,540,2021-03-31T15:00:00
