country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,9662,9180,182,222837,49,8,2021-01-07T09:30:00
AT,Vorarlberg,19916,19329,224,429819,82,13,2021-01-07T09:30:00
AT,Kärnten,22071,20318,542,181292,135,12,2021-01-07T09:30:00
AT,Salzburg,30046,26533,349,413343,148,21,2021-01-07T09:30:00
AT,Tirol,41393,39686,488,805325,144,31,2021-01-07T09:30:00
AT,Steiermark,43936,39482,1409,775205,366,63,2021-01-07T09:30:00
AT,Niederösterreich,56333,52102,915,1404390,443,56,2021-01-07T09:30:00
AT,Oberösterreich,73855,69857,1296,736600,480,58,2021-01-07T09:30:00
AT,Wien,74771,70414,1163,1530276,507,111,2021-01-07T09:30:00
AT,,371983,346901,6568,6499087,2354,373,2021-01-07T09:30:00
