country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,7607,6051,103,96851,107,20,2020-12-02T08:00:00
AT,Kärnten,15429,11561,228,149763,415,33,2020-12-02T08:00:00
AT,Vorarlberg,15706,13189,130,173500,163,32,2020-12-02T08:00:00
AT,Salzburg,21980,16187,175,182045,323,28,2020-12-02T08:00:00
AT,Steiermark,32173,19351,564,327052,766,124,2020-12-02T08:00:00
AT,Tirol,33610,29140,337,405935,408,75,2020-12-02T08:00:00
AT,Niederösterreich,42026,32800,515,536908,605,99,2020-12-02T08:00:00
AT,Oberösterreich,58782,50311,650,412228,1004,152,2020-12-02T08:00:00
AT,Wien,60641,48907,623,837228,691,128,2020-12-02T08:00:00
AT,,287954,227497,3325,3121510,4482,691,2020-12-02T08:00:00
