country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,9376,8888,178,115863,40,7,2021-01-02T15:00:00
AT,Vorarlberg,19406,18794,220,239881,60,14,2021-01-02T15:00:00
AT,Kärnten,21430,19698,525,173540,127,14,2021-01-02T15:00:00
AT,Salzburg,28899,25453,333,219105,140,20,2021-01-02T15:00:00
AT,Tirol,40712,38881,479,461120,127,32,2021-01-02T15:00:00
AT,Steiermark,42716,37663,1329,396594,366,68,2021-01-02T15:00:00
AT,Niederösterreich,54584,50543,867,712743,394,50,2021-01-02T15:00:00
AT,Oberösterreich,72371,68344,1228,471127,508,70,2021-01-02T15:00:00
AT,Wien,73319,68658,1116,978474,462,97,2021-01-02T15:00:00
AT,,362813,336922,6275,3768447,2224,372,2021-01-02T15:00:00
