country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,10750,10483,218,388800,44,8,2021-01-31T15:00:00
AT,Vorarlberg,21874,21705,251,536247,51,9,2021-01-31T15:00:00
AT,Kärnten,25904,24308,626,452572,87,7,2021-01-31T15:00:00
AT,Salzburg,34517,31966,431,517081,107,19,2021-01-31T15:00:00
AT,Tirol,44561,43238,540,960220,126,30,2021-01-31T15:00:00
AT,Steiermark,49184,45264,1596,1002589,238,39,2021-01-31T15:00:00
AT,Niederösterreich,63152,60163,1139,2169282,371,55,2021-01-31T15:00:00
AT,Oberösterreich,80207,77151,1452,1308615,195,35,2021-01-31T15:00:00
AT,Wien,81559,78219,1468,2020373,457,97,2021-01-31T15:00:00
AT,,411708,392497,7721,9355779,1676,299,2021-01-31T15:00:00
