country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,12038,11464,238,579324,44,11,2021-02-24T15:00:00
AT,Vorarlberg,22941,22998,273,770279,31,9,2021-02-24T15:00:00
AT,Kärnten,28661,26713,674,644560,89,10,2021-02-24T15:00:00
AT,Salzburg,37235,34873,488,776432,71,6,2021-02-24T15:00:00
AT,Tirol,47036,45868,574,1360402,87,19,2021-02-24T15:00:00
AT,Steiermark,54672,50124,1730,1638030,214,44,2021-02-24T15:00:00
AT,Niederösterreich,70814,66259,1318,3183275,320,68,2021-02-24T15:00:00
AT,Oberösterreich,85182,81422,1511,2001831,111,14,2021-02-24T15:00:00
AT,Wien,89333,84627,1664,2986542,356,75,2021-02-24T15:00:00
AT,,447912,424348,8470,13940675,1323,256,2021-02-24T15:00:00
