country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,4142,2001,35,78094,75,14,2020-11-09T08:00:00
AT,Kärnten,5095,2502,41,116960,145,12,2020-11-09T08:00:00
AT,Vorarlberg,9038,5095,49,136641,140,27,2020-11-09T08:00:00
AT,Salzburg,11000,5410,60,133993,146,25,2020-11-09T08:00:00
AT,Steiermark,16179,6385,268,250936,464,63,2020-11-09T08:00:00
AT,Tirol,19004,12839,151,328270,263,48,2020-11-09T08:00:00
AT,Niederösterreich,23724,13999,234,410315,452,57,2020-11-09T08:00:00
AT,Oberösterreich,30705,16625,190,321745,785,91,2020-11-09T08:00:00
AT,Wien,39229,26863,383,675738,522,122,2020-11-09T08:00:00
AT,,158116,91719,1411,2452692,2992,459,2020-11-09T08:00:00
