country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,9720,9180,182,222837,49,8,2021-01-08T08:00:00
AT,Vorarlberg,20000,19329,224,429819,82,13,2021-01-08T08:00:00
AT,Kärnten,22229,20318,542,181292,135,12,2021-01-08T08:00:00
AT,Salzburg,30297,26533,349,413343,148,21,2021-01-08T08:00:00
AT,Tirol,41556,39686,488,805325,144,31,2021-01-08T08:00:00
AT,Steiermark,44191,39482,1409,775205,366,63,2021-01-08T08:00:00
AT,Niederösterreich,56611,52102,915,1404390,443,56,2021-01-08T08:00:00
AT,Oberösterreich,74111,69857,1296,736600,480,58,2021-01-08T08:00:00
AT,Wien,75205,70414,1163,1530276,507,111,2021-01-08T08:00:00
AT,,373920,346901,6568,6499087,2354,373,2021-01-08T08:00:00
