country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,10472,10176,207,363324,45,7,2021-01-25T09:30:00
AT,Vorarlberg,21029,21253,243,502892,58,12,2021-01-25T09:30:00
AT,Kärnten,23936,23609,612,431300,91,10,2021-01-25T09:30:00
AT,Salzburg,33115,31002,411,472757,119,22,2021-01-25T09:30:00
AT,Tirol,43363,42537,530,901684,128,31,2021-01-25T09:30:00
AT,Steiermark,47393,44072,1544,912384,271,48,2021-01-25T09:30:00
AT,Niederösterreich,61449,58492,1095,2120739,413,54,2021-01-25T09:30:00
AT,Oberösterreich,77725,75746,1418,1209927,282,39,2021-01-25T09:30:00
AT,Wien,79917,76313,1391,1887820,439,97,2021-01-25T09:30:00
AT,,398399,383200,7451,8802827,1846,320,2021-01-25T09:30:00
