country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,12191,11551,238,609615,49,8,2021-02-26T15:00:00
AT,Vorarlberg,23036,23083,273,799209,35,9,2021-02-26T15:00:00
AT,Kärnten,29022,26927,677,672595,87,12,2021-02-26T15:00:00
AT,Salzburg,37591,35040,490,801139,69,11,2021-02-26T15:00:00
AT,Tirol,47276,46033,579,1389051,81,19,2021-02-26T15:00:00
AT,Steiermark,55334,50579,1738,1694570,207,38,2021-02-26T15:00:00
AT,Niederösterreich,71731,66701,1332,3288812,316,71,2021-02-26T15:00:00
AT,Oberösterreich,85849,81823,1514,2092538,110,16,2021-02-26T15:00:00
AT,Wien,90439,85520,1674,3085297,331,74,2021-02-26T15:00:00
AT,,452469,427257,8515,14432826,1285,258,2021-02-26T15:00:00
