country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,6241,4059,61,88034,111,19,2020-11-21T08:00:00
AT,Kärnten,11349,6005,103,133357,362,30,2020-11-21T08:00:00
AT,Vorarlberg,13853,9152,82,155666,212,40,2020-11-21T08:00:00
AT,Salzburg,17536,10223,99,162493,220,24,2020-11-21T08:00:00
AT,Steiermark,25918,12295,380,296979,754,113,2020-11-21T08:00:00
AT,Tirol,28428,21014,226,376136,407,67,2020-11-21T08:00:00
AT,Niederösterreich,35064,23673,371,477539,716,102,2020-11-21T08:00:00
AT,Oberösterreich,48870,33572,389,368459,1099,136,2020-11-21T08:00:00
AT,Wien,54035,36490,513,762133,748,156,2020-11-21T08:00:00
AT,,241294,156483,2224,2820796,4629,687,2020-11-21T08:00:00
