country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,3181,1516,28,72064,40,8,2020-11-04T08:00:00
AT,Kärnten,3754,1893,25,108928,104,10,2020-11-04T08:00:00
AT,Vorarlberg,6907,3283,39,130441,138,22,2020-11-04T08:00:00
AT,Salzburg,8413,4424,52,126835,117,20,2020-11-04T08:00:00
AT,Steiermark,11865,5360,230,230544,355,56,2020-11-04T08:00:00
AT,Tirol,15335,10542,126,306572,226,36,2020-11-04T08:00:00
AT,Niederösterreich,18929,11349,196,383638,372,51,2020-11-04T08:00:00
AT,Oberösterreich,22294,12506,142,300556,593,60,2020-11-04T08:00:00
AT,Wien,35114,23419,354,645804,486,103,2020-11-04T08:00:00
AT,,125792,74292,1192,2305382,2431,366,2020-11-04T08:00:00
