country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,7861,6566,118,100920,91,16,2020-12-05T09:30:00
AT,Vorarlberg,16161,14481,152,182391,140,26,2020-12-05T09:30:00
AT,Kärnten,16247,13182,293,153560,389,29,2020-12-05T09:30:00
AT,Salzburg,22829,17827,205,188630,210,26,2020-12-05T09:30:00
AT,Steiermark,33973,21709,627,340175,668,117,2020-12-05T09:30:00
AT,Tirol,34580,31354,371,416176,353,74,2020-12-05T09:30:00
AT,Niederösterreich,43412,36777,572,561918,546,94,2020-12-05T09:30:00
AT,Oberösterreich,60797,54031,763,413527,827,140,2020-12-05T09:30:00
AT,Wien,62427,53514,656,872096,653,124,2020-12-05T09:30:00
AT,,298287,249441,3757,3229393,3877,646,2020-12-05T09:30:00
