country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,15293,13680,269,899869,87,19,2021-03-27T08:00:00
AT,Vorarlberg,24361,24083,280,1337430,23,1,2021-03-27T08:00:00
AT,Kärnten,33263,30808,737,933153,87,14,2021-03-27T08:00:00
AT,Salzburg,43531,39145,531,1295737,117,22,2021-03-27T08:00:00
AT,Tirol,52621,49626,592,2194887,134,25,2021-03-27T08:00:00
AT,Steiermark,64499,58004,1846,2663502,315,54,2021-03-27T08:00:00
AT,Niederösterreich,88792,80197,1508,4935497,456,99,2021-03-27T08:00:00
AT,Oberösterreich,97286,90759,1580,3218056,284,64,2021-03-27T08:00:00
AT,Wien,111458,99786,1857,4572963,648,165,2021-03-27T08:00:00
AT,,531104,486088,9200,22051094,2151,463,2021-03-27T08:00:00
