country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,14449,13056,259,835606,68,16,2021-03-20T09:30:00
AT,Vorarlberg,23898,23842,279,1141970,18,3,2021-03-20T09:30:00
AT,Kärnten,32250,29953,730,873766,90,17,2021-03-20T09:30:00
AT,Salzburg,41991,38169,523,1184231,96,20,2021-03-20T09:30:00
AT,Tirol,50874,48473,589,1986242,115,23,2021-03-20T09:30:00
AT,Steiermark,62198,56102,1820,2493346,298,45,2021-03-20T09:30:00
AT,Niederösterreich,84072,77004,1478,4526483,415,80,2021-03-20T09:30:00
AT,Oberösterreich,93853,88383,1560,2991505,216,52,2021-03-20T09:30:00
AT,Wien,105060,95702,1814,4090443,528,138,2021-03-20T09:30:00
AT,,508645,470684,9052,20123592,1844,394,2021-03-20T09:30:00
