country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,10655,10374,216,370933,39,8,2021-01-28T15:00:00
AT,Vorarlberg,21671,21475,250,519339,47,11,2021-01-28T15:00:00
AT,Kärnten,25599,23903,622,442908,92,7,2021-01-28T15:00:00
AT,Salzburg,34138,31434,427,501870,114,17,2021-01-28T15:00:00
AT,Tirol,44172,42859,536,920422,128,26,2021-01-28T15:00:00
AT,Steiermark,48482,44692,1571,967699,270,44,2021-01-28T15:00:00
AT,Niederösterreich,62344,59281,1123,2145980,394,53,2021-01-28T15:00:00
AT,Oberösterreich,79631,76397,1435,1272766,240,32,2021-01-28T15:00:00
AT,Wien,80670,77372,1427,1947671,467,100,2021-01-28T15:00:00
AT,,407362,387787,7607,9089588,1791,298,2021-01-28T15:00:00
