country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,349,332,11,16247,0,0,2020-06-25T09:30:00
AT,Kärnten,426,402,13,25219,2,0,2020-06-25T09:30:00
AT,Vorarlberg,908,889,19,27569,0,0,2020-06-25T09:30:00
AT,Salzburg,1247,1201,38,37203,3,0,2020-06-25T09:30:00
AT,Steiermark,1854,1676,152,62734,4,1,2020-06-25T09:30:00
AT,Oberösterreich,2366,2263,61,75768,11,1,2020-06-25T09:30:00
AT,Niederösterreich,2971,2783,102,101888,11,3,2020-06-25T09:30:00
AT,Tirol,3545,3444,108,83278,2,0,2020-06-25T09:30:00
AT,Wien,3720,3330,194,154337,38,6,2020-06-25T09:30:00
AT,,17386,16320,698,584243,71,11,2020-06-25T09:30:00
