country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,9380,8888,178,115863,40,7,2021-01-03T08:00:00
AT,Vorarlberg,19421,18794,220,239881,60,14,2021-01-03T08:00:00
AT,Kärnten,21451,19698,525,173540,127,14,2021-01-03T08:00:00
AT,Salzburg,29051,25453,333,219105,140,20,2021-01-03T08:00:00
AT,Tirol,40773,38881,479,461120,127,32,2021-01-03T08:00:00
AT,Steiermark,42746,37663,1329,396594,366,68,2021-01-03T08:00:00
AT,Niederösterreich,54745,50543,867,712743,394,50,2021-01-03T08:00:00
AT,Oberösterreich,72469,68344,1228,471127,508,70,2021-01-03T08:00:00
AT,Wien,73512,68658,1116,978474,462,97,2021-01-03T08:00:00
AT,,363548,336922,6275,3768447,2224,372,2021-01-03T08:00:00
