country,nuts_2,cases,recovered,deaths,tests,hospitalized,intensive_care,datetime
AT,Burgenland,16475,15325,296,1056992,92,26,2021-04-09T09:30:00
AT,Vorarlberg,25337,24673,283,1506813,34,9,2021-04-09T09:30:00
AT,Kärnten,35438,32967,757,1073542,94,16,2021-04-09T09:30:00
AT,Salzburg,45717,42267,545,1574675,109,22,2021-04-09T09:30:00
AT,Tirol,55633,53128,603,2680352,145,31,2021-04-09T09:30:00
AT,Steiermark,68470,63057,1900,3155878,346,62,2021-04-09T09:30:00
AT,Niederösterreich,96457,88716,1614,5950688,492,121,2021-04-09T09:30:00
AT,Oberösterreich,102962,97342,1634,3777942,320,67,2021-04-09T09:30:00
AT,Wien,122139,111716,1992,5384956,762,226,2021-04-09T09:30:00
AT,,568628,529191,9624,26161838,2394,580,2021-04-09T09:30:00
