country,lau,cases,population,cases/100k pop.,datetime
FI,Pertunmaa,5,1653,302.480338777979,2021-11-11T12:00:00
FI,Föglö,5,526,950.570342205323,2021-11-11T12:00:00
FI,Rautavaara,6,1561,384.368994234465,2021-11-11T12:00:00
FI,Geta,6,514,1167.31517509728,2021-11-11T12:00:00
FI,Kuhmoinen,7,2169,322.729368372522,2021-11-11T12:00:00
FI,Saltvik,7,1815,385.674931129477,2021-11-11T12:00:00
FI,Tervo,7,1508,464.190981432361,2021-11-11T12:00:00
FI,Vaala,7,2738,255.661066471877,2021-11-11T12:00:00
FI,Heinävesi,7,3196,219.023779724656,2021-11-11T12:00:00
FI,Siikainen,8,1384,578.034682080925,2021-11-11T12:00:00
FI,Perho,8,2708,295.420974889217,2021-11-11T12:00:00
FI,Muonio,8,2302,347.523892267593,2021-11-11T12:00:00
FI,Kärsämäki,8,2544,314.465408805031,2021-11-11T12:00:00
FI,Rautjärvi,9,3154,285.351934051997,2021-11-11T12:00:00
FI,Juupajoki,9,1795,501.392757660167,2021-11-11T12:00:00
FI,Vesanto,9,1976,455.465587044534,2021-11-11T12:00:00
FI,Salla,9,3413,263.697626721359,2021-11-11T12:00:00
FI,Eckerö,9,960,937.5,2021-11-11T12:00:00
FI,Enontekiö,9,1812,496.688741721854,2021-11-11T12:00:00
FI,Rääkkylä,10,2070,483.091787439613,2021-11-11T12:00:00
FI,Kaskinen,10,1279,781.860828772479,2021-11-11T12:00:00
FI,Lestijärvi,10,722,1385.04155124654,2021-11-11T12:00:00
FI,Sonkajärvi,10,3844,260.145681581686,2021-11-11T12:00:00
FI,Halsua,11,1102,998.185117967332,2021-11-11T12:00:00
FI,Isojoki,11,1927,570.835495588998,2021-11-11T12:00:00
FI,Karijoki,11,1208,910.596026490066,2021-11-11T12:00:00
FI,Enonkoski,12,1374,873.362445414847,2021-11-11T12:00:00
FI,Kyyjärvi,12,1293,928.074245939675,2021-11-11T12:00:00
FI,Utsjoki,12,1223,981.19378577269,2021-11-11T12:00:00
FI,Hartola,12,2662,450.788880540947,2021-11-11T12:00:00
FI,Puolanka,13,2494,521.251002405774,2021-11-11T12:00:00
FI,Kihniö,13,1822,713.501646542261,2021-11-11T12:00:00
FI,Kivijärvi,13,1104,1177.53623188406,2021-11-11T12:00:00
FI,Kuortane,14,3537,395.815662991236,2021-11-11T12:00:00
FI,Simo,14,2948,474.898236092266,2021-11-11T12:00:00
FI,Konnevesi,14,2593,539.915156189742,2021-11-11T12:00:00
FI,Miehikkälä,14,1879,745.077168706759,2021-11-11T12:00:00
FI,Kinnula,15,1601,936.914428482199,2021-11-11T12:00:00
FI,Puumala,15,2131,703.894885030502,2021-11-11T12:00:00
FI,Reisjärvi,15,2707,554.11895086812,2021-11-11T12:00:00
FI,Tohmajärvi,16,4320,370.37037037037,2021-11-11T12:00:00
FI,Finström,16,2604,614.439324116743,2021-11-11T12:00:00
FI,Keitele,17,2158,787.766450417053,2021-11-11T12:00:00
FI,Brändö,17,449,3786.19153674833,2021-11-11T12:00:00
FI,Multia,18,1566,1149.42528735632,2021-11-11T12:00:00
FI,Hyrynsalmi,18,2200,818.181818181818,2021-11-11T12:00:00
FI,Parikkala,18,4655,386.680988184748,2021-11-11T12:00:00
FI,Polvijärvi,18,4205,428.061831153389,2021-11-11T12:00:00
FI,Alavieska,18,2518,714.853057982526,2021-11-11T12:00:00
FI,Karstula,18,3863,465.959099145742,2021-11-11T12:00:00
FI,Toivakka,19,2401,791.336942940442,2021-11-11T12:00:00
FI,Pyhäjärvi,19,5038,377.13378324732,2021-11-11T12:00:00
FI,Kustavi,19,957,1985.37095088819,2021-11-11T12:00:00
