country,nuts_3,cases,cases/100k pop.,datetime
NO,nordland,121,50.2,2020-05-25T00:00:00
NO,møre og romsdal,133,50.1,2020-05-25T00:00:00
NO,troms og finnmark,252,103.6,2020-05-25T00:00:00
NO,vestfold og telemark,286,68.2,2020-05-25T00:00:00
NO,agder,338,110,2020-05-25T00:00:00
NO,rogaland,438,91.3,2020-05-25T00:00:00
NO,innlandet,490,131.9,2020-05-25T00:00:00
NO,trøndelag,533,113.7,2020-05-25T00:00:00
NO,vestland,882,138.6,2020-05-25T00:00:00
NO,viken,2269,182.8,2020-05-25T00:00:00
NO,oslo,2607,375.9,2020-05-25T00:00:00
