country,lau,cases,population,deaths,hospitalized,datetime
NL,Terschelling,2,4889,,0,2020-04-26T13:50:00
NL,Achtkarspelen,10,27836,,0,2020-04-26T13:50:00
NL,Loppersum,2,9533,,0,2020-04-26T13:50:00
NL,Ameland,0,3718,,0,2020-04-26T13:50:00
NL,Vlieland,0,1152,,0,2020-04-26T13:50:00
NL,Schiermonnikoog,0,947,,0,2020-04-26T13:50:00
NL,Baarle-Nassau,5,6860,,1,2020-04-26T13:50:00
NL,Aa en Hunze,13,25453,,1,2020-04-26T13:50:00
NL,Noord-Beveland,6,7395,,1,2020-04-26T13:50:00
NL,Opmeer,8,11837,,1,2020-04-26T13:50:00
NL,Hardinxveld-Giessendam,28,18295,,1,2020-04-26T13:50:00
NL,Rozendaal,3,1705,,1,2020-04-26T13:50:00
NL,Dantumadiel,6,18916,,2,2020-04-26T13:50:00
NL,Zoeterwoude,7,8611,,2,2020-04-26T13:50:00
NL,Veendam,9,27387,,2,2020-04-26T13:50:00
NL,Eemnes,14,9247,,2,2020-04-26T13:50:00
NL,Stadskanaal,5,31688,,2,2020-04-26T13:50:00
NL,Kapelle,21,12691,,3,2020-04-26T13:50:00
NL,Borger-Odoorn,8,25558,,3,2020-04-26T13:50:00
NL,Ooststellingwerf,7,25472,,3,2020-04-26T13:50:00
NL,Landsmeer,22,11492,,3,2020-04-26T13:50:00
NL,Scherpenzeel,20,9880,,3,2020-04-26T13:50:00
NL,Noordenveld,18,31242,,3,2020-04-26T13:50:00
NL,Winterswijk,35,28865,,3,2020-04-26T13:50:00
NL,Appingedam,5,11644,,3,2020-04-26T13:50:00
NL,Weststellingwerf,26,25916,,3,2020-04-26T13:50:00
NL,Midden-Delfland,15,19344,,4,2020-04-26T13:50:00
NL,Tytsjerksteradiel,15,32046,,4,2020-04-26T13:50:00
NL,Putten,19,24113,,4,2020-04-26T13:50:00
NL,Texel,10,13573,,4,2020-04-26T13:50:00
NL,Drechterland,42,19717,,4,2020-04-26T13:50:00
NL,Pekela,5,12199,,4,2020-04-26T13:50:00
NL,Beemster,8,10025,,4,2020-04-26T13:50:00
NL,Reimerswaal,28,22728,,4,2020-04-26T13:50:00
NL,Wierden,43,24440,,4,2020-04-26T13:50:00
NL,Harlingen,16,15720,,4,2020-04-26T13:50:00
NL,Delfzijl,16,24666,,5,2020-04-26T13:50:00
NL,Borsele,22,22738,,5,2020-04-26T13:50:00
NL,Renswoude,17,5448,,5,2020-04-26T13:50:00
NL,Westerwolde,6,25796,,5,2020-04-26T13:50:00
NL,Ouder-Amstel,29,14029,,5,2020-04-26T13:50:00
NL,Aalten,51,27117,,5,2020-04-26T13:50:00
NL,Uitgeest,21,13649,,5,2020-04-26T13:50:00
NL,Woensdrecht,58,21883,,5,2020-04-26T13:50:00
NL,Mook en Middelaar,32,7847,,6,2020-04-26T13:50:00
NL,Waalre,27,17454,,6,2020-04-26T13:50:00
NL,Noardeast-Fryslân,23,45251,,6,2020-04-26T13:50:00
NL,Midden-Groningen,29,60804,,6,2020-04-26T13:50:00
NL,Kaag en Braassem,26,27300,,6,2020-04-26T13:50:00
NL,Westvoorne,23,14728,,6,2020-04-26T13:50:00
NL,Veere,24,21885,,6,2020-04-26T13:50:00
NL,Lisse,20,22957,,6,2020-04-26T13:50:00
NL,Hendrik-Ido-Ambacht,29,31204,,6,2020-04-26T13:50:00
NL,Koggenland,31,22752,,6,2020-04-26T13:50:00
NL,Berkelland,64,43748,,6,2020-04-26T13:50:00
NL,Opsterland,22,29742,,6,2020-04-26T13:50:00
NL,Meppel,31,33902,,6,2020-04-26T13:50:00
NL,Bloemendaal,41,23570,,6,2020-04-26T13:50:00
NL,Midden-Drenthe,19,33182,,6,2020-04-26T13:50:00
NL,Oldambt,12,38213,,6,2020-04-26T13:50:00
NL,Doesburg,24,11078,,7,2020-04-26T13:50:00
NL,Papendrecht,48,32133,,7,2020-04-26T13:50:00
NL,Rhenen,22,20125,,7,2020-04-26T13:50:00
