country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,7,0.0,0,2021-06-30T00:00:00
GR,Mount Athos,43,1811.0,0,2021-06-30T00:00:00
GR,Lefkada,271,23693.0,0,2021-06-30T00:00:00
GR,Kefalonia,318,39032.0,0,2021-06-30T00:00:00
GR,Samos,584,42859.0,0,2021-06-30T00:00:00
GR,Preveza,584,57491.0,0,2021-06-30T00:00:00
GR,Phocis,591,40343.0,0,2021-06-30T00:00:00
GR,Evrytania,636,20081.0,0,2021-06-30T00:00:00
GR,Arta,697,67877.0,2,2021-06-30T00:00:00
GR,Zakynthos,715,40759.0,3,2021-06-30T00:00:00
GR,Thesprotia,761,43587.0,2,2021-06-30T00:00:00
GR,Lasithi,783,75381.0,0,2021-06-30T00:00:00
GR,Chios,917,52674.0,0,2021-06-30T00:00:00
GR,Laconia,1023,89138.0,0,2021-06-30T00:00:00
GR,Imported (They asked to be tested),1135,0.0,0,2021-06-30T00:00:00
GR,Grevena,1235,31757.0,1,2021-06-30T00:00:00
GR,Messenia,1667,159954.0,0,2021-06-30T00:00:00
GR,Cyclades,1786,118027.0,0,2021-06-30T00:00:00
GR,Florina,1805,51414.0,2,2021-06-30T00:00:00
GR,Corfu (Kerkyra),1816,104371.0,3,2021-06-30T00:00:00
GR,Kastoria,1849,50322.0,16,2021-06-30T00:00:00
GR,Arcadia,2116,86685.0,0,2021-06-30T00:00:00
GR,Rethymno,2250,85609.0,0,2021-06-30T00:00:00
GR,Argolis,2360,97044.0,0,2021-06-30T00:00:00
GR,Elis,2610,159300.0,2,2021-06-30T00:00:00
GR,Chania,3024,156585.0,1,2021-06-30T00:00:00
GR,Lesbos,3146,103698.0,13,2021-06-30T00:00:00
GR,Rhodope,3156,112039.0,3,2021-06-30T00:00:00
GR,Trikala,3253,131085.0,3,2021-06-30T00:00:00
GR,Phthiotis,3457,158231.0,0,2021-06-30T00:00:00
GR,Karditsa,3680,113544.0,1,2021-06-30T00:00:00
GR,Xanthi,3845,111222.0,14,2021-06-30T00:00:00
GR,Corinthia,3916,145082.0,1,2021-06-30T00:00:00
GR,Drama,3982,98287.0,7,2021-06-30T00:00:00
GR,Dodecanese,3988,190988.0,0,2021-06-30T00:00:00
GR,Kilkis,4032,80419.0,3,2021-06-30T00:00:00
GR,Chalkidiki,4138,107719.0,5,2021-06-30T00:00:00
GR,Evros,4318,147947.0,25,2021-06-30T00:00:00
GR,Boeotia,4394,117920.0,0,2021-06-30T00:00:00
GR,Kavala,4912,138687.0,8,2021-06-30T00:00:00
GR,Ioannina,4962,167901.0,13,2021-06-30T00:00:00
GR,Imathia,5242,140611.0,5,2021-06-30T00:00:00
GR,Euboea,5246,210815.0,1,2021-06-30T00:00:00
GR,Aetolia-Acarnania,5259,210802.0,2,2021-06-30T00:00:00
GR,Pieria,5311,126698.0,8,2021-06-30T00:00:00
GR,Imported (Detected at the entry points),5368,0.0,0,2021-06-30T00:00:00
GR,Herakleion,6400,305490.0,2,2021-06-30T00:00:00
GR,Serres,6558,176430.0,19,2021-06-30T00:00:00
GR,Pella,6867,139680.0,11,2021-06-30T00:00:00
GR,Magnesia,7027,203808.0,7,2021-06-30T00:00:00
GR,Kozani,7356,150196.0,31,2021-06-30T00:00:00
GR,No Location Provided,10794,10816286.0,11941,2021-06-30T00:00:00
GR,Achaea,11757,309694.0,14,2021-06-30T00:00:00
GR,Larissa,14548,284325.0,23,2021-06-30T00:00:00
GR,Thessaloniki,62213,1110551.0,184,2021-06-30T00:00:00
GR,Attica,171748,3828434.0,330,2021-06-30T00:00:00
