country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,0,0.0,0,2020-10-06T00:00:00
GR,Mount Athos,5,1811.0,0,2020-10-06T00:00:00
GR,Phocis,5,40343.0,0,2020-10-06T00:00:00
GR,Evrytania,7,20081.0,0,2020-10-06T00:00:00
GR,Lefkada,10,23693.0,0,2020-10-06T00:00:00
GR,Arta,16,67877.0,1,2020-10-06T00:00:00
GR,Lasithi,17,75381.0,0,2020-10-06T00:00:00
GR,Arcadia,24,86685.0,0,2020-10-06T00:00:00
GR,Kefalonia,25,39032.0,0,2020-10-06T00:00:00
GR,Thesprotia,27,43587.0,0,2020-10-06T00:00:00
GR,Preveza,31,57491.0,0,2020-10-06T00:00:00
GR,Grevena,32,31757.0,1,2020-10-06T00:00:00
GR,Chios,34,52674.0,0,2020-10-06T00:00:00
GR,Florina,39,51414.0,0,2020-10-06T00:00:00
GR,Messenia,44,159954.0,0,2020-10-06T00:00:00
GR,Laconia,44,89138.0,0,2020-10-06T00:00:00
GR,Rethymno,46,85609.0,0,2020-10-06T00:00:00
GR,Drama,52,98287.0,1,2020-10-06T00:00:00
GR,Zakynthos,55,40759.0,2,2020-10-06T00:00:00
GR,Rhodope,57,112039.0,2,2020-10-06T00:00:00
GR,Aetolia-Acarnania,60,210802.0,0,2020-10-06T00:00:00
GR,Kilkis,61,80419.0,0,2020-10-06T00:00:00
GR,Phthiotis,64,158231.0,0,2020-10-06T00:00:00
GR,Boeotia,70,117920.0,0,2020-10-06T00:00:00
GR,Serres,74,176430.0,1,2020-10-06T00:00:00
GR,Dodecanese,75,190988.0,0,2020-10-06T00:00:00
GR,Elis,79,159300.0,1,2020-10-06T00:00:00
GR,Corinthia,82,145082.0,0,2020-10-06T00:00:00
GR,Euboea,92,210815.0,0,2020-10-06T00:00:00
GR,Corfu (Kerkyra),94,104371.0,1,2020-10-06T00:00:00
GR,Chania,105,156585.0,1,2020-10-06T00:00:00
GR,Magnesia,110,203808.0,0,2020-10-06T00:00:00
GR,Samos,118,42859.0,0,2020-10-06T00:00:00
GR,Kavala,131,138687.0,3,2020-10-06T00:00:00
GR,Karditsa,138,113544.0,1,2020-10-06T00:00:00
GR,Evros,150,147947.0,16,2020-10-06T00:00:00
GR,Chalkidiki,178,107719.0,2,2020-10-06T00:00:00
GR,Ioannina,197,167901.0,1,2020-10-06T00:00:00
GR,Achaea,197,309694.0,9,2020-10-06T00:00:00
GR,Kastoria,199,50322.0,14,2020-10-06T00:00:00
GR,Argolis,215,97044.0,0,2020-10-06T00:00:00
GR,Herakleion,218,305490.0,2,2020-10-06T00:00:00
GR,Imathia,223,140611.0,2,2020-10-06T00:00:00
GR,Cyclades,225,118027.0,0,2020-10-06T00:00:00
GR,Trikala,227,131085.0,0,2020-10-06T00:00:00
GR,Pieria,244,126698.0,3,2020-10-06T00:00:00
GR,Kozani,349,150196.0,21,2020-10-06T00:00:00
GR,Xanthi,360,111222.0,13,2020-10-06T00:00:00
GR,Imported (They asked to be tested),397,0.0,0,2020-10-06T00:00:00
GR,Larissa,405,284325.0,8,2020-10-06T00:00:00
GR,Lesbos,492,103698.0,13,2020-10-06T00:00:00
GR,Pella,560,139680.0,4,2020-10-06T00:00:00
GR,No Location Provided,993,10816286.0,57,2020-10-06T00:00:00
GR,Thessaloniki,1832,1110551.0,77,2020-10-06T00:00:00
GR,Imported (Detected at the entry points),1926,0.0,0,2020-10-06T00:00:00
GR,Attica,9031,3828434.0,168,2020-10-06T00:00:00
