country,nuts_3,cases,population,deaths,datetime
GR,Phocis,0,40343.0,0,2020-08-19T00:00:00
GR,Cruise Ship,0,0.0,0,2020-08-19T00:00:00
GR,Evrytania,2,20081.0,0,2020-08-19T00:00:00
GR,Mount Athos,4,1811.0,0,2020-08-19T00:00:00
GR,Arta,4,67877.0,1,2020-08-19T00:00:00
GR,Lasithi,4,75381.0,0,2020-08-19T00:00:00
GR,Laconia,4,89138.0,0,2020-08-19T00:00:00
GR,Grevena,4,31757.0,0,2020-08-19T00:00:00
GR,Samos,6,42859.0,0,2020-08-19T00:00:00
GR,Preveza,7,57491.0,0,2020-08-19T00:00:00
GR,Lefkada,7,23693.0,0,2020-08-19T00:00:00
GR,Rethymno,8,85609.0,0,2020-08-19T00:00:00
GR,Chios,9,52674.0,0,2020-08-19T00:00:00
GR,Kefalonia,10,39032.0,0,2020-08-19T00:00:00
GR,Zakynthos,12,40759.0,1,2020-08-19T00:00:00
GR,Trikala,12,131085.0,0,2020-08-19T00:00:00
GR,Aetolia-Acarnania,12,210802.0,0,2020-08-19T00:00:00
GR,Arcadia,13,86685.0,0,2020-08-19T00:00:00
GR,Phthiotis,15,158231.0,0,2020-08-19T00:00:00
GR,Florina,15,51414.0,0,2020-08-19T00:00:00
GR,Ioannina,15,167901.0,0,2020-08-19T00:00:00
GR,Messenia,16,159954.0,0,2020-08-19T00:00:00
GR,Kilkis,17,80419.0,0,2020-08-19T00:00:00
GR,Drama,18,98287.0,0,2020-08-19T00:00:00
GR,Karditsa,18,113544.0,0,2020-08-19T00:00:00
GR,Boeotia,18,117920.0,0,2020-08-19T00:00:00
GR,Thesprotia,19,43587.0,0,2020-08-19T00:00:00
GR,Corinthia,21,145082.0,0,2020-08-19T00:00:00
GR,Dodecanese,24,190988.0,0,2020-08-19T00:00:00
GR,Serres,27,176430.0,1,2020-08-19T00:00:00
GR,Chania,33,156585.0,0,2020-08-19T00:00:00
GR,Lesbos,33,103698.0,2,2020-08-19T00:00:00
GR,Euboea,35,210815.0,0,2020-08-19T00:00:00
GR,Rhodope,41,112039.0,2,2020-08-19T00:00:00
GR,Pieria,45,126698.0,1,2020-08-19T00:00:00
GR,Herakleion,46,305490.0,1,2020-08-19T00:00:00
GR,Pella,54,139680.0,2,2020-08-19T00:00:00
GR,Imathia,54,140611.0,0,2020-08-19T00:00:00
GR,Corfu (Kerkyra),56,104371.0,1,2020-08-19T00:00:00
GR,Cyclades,63,118027.0,0,2020-08-19T00:00:00
GR,Magnesia,65,203808.0,0,2020-08-19T00:00:00
GR,Achaea,69,309694.0,7,2020-08-19T00:00:00
GR,Elis,69,159300.0,1,2020-08-19T00:00:00
GR,Kavala,93,138687.0,0,2020-08-19T00:00:00
GR,Kozani,108,150196.0,17,2020-08-19T00:00:00
GR,Evros,109,147947.0,12,2020-08-19T00:00:00
GR,Chalkidiki,121,107719.0,2,2020-08-19T00:00:00
GR,Kastoria,129,50322.0,14,2020-08-19T00:00:00
GR,Argolis,177,97044.0,0,2020-08-19T00:00:00
GR,Larissa,247,284325.0,3,2020-08-19T00:00:00
GR,Imported (They asked to be tested),247,0.0,0,2020-08-19T00:00:00
GR,Xanthi,327,111222.0,13,2020-08-19T00:00:00
GR,No Location Provided,680,10816286.0,30,2020-08-19T00:00:00
GR,Imported (Detected at the entry points),753,0.0,0,2020-08-19T00:00:00
GR,Thessaloniki,985,1110551.0,31,2020-08-19T00:00:00
GR,Attica,2704,3828434.0,95,2020-08-19T00:00:00
