country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,0,0.0,0,2020-10-17T00:00:00
GR,Mount Athos,5,1811.0,0,2020-10-17T00:00:00
GR,Phocis,7,40343.0,0,2020-10-17T00:00:00
GR,Evrytania,7,20081.0,0,2020-10-17T00:00:00
GR,Lefkada,10,23693.0,0,2020-10-17T00:00:00
GR,Lasithi,18,75381.0,0,2020-10-17T00:00:00
GR,Arta,20,67877.0,1,2020-10-17T00:00:00
GR,Kefalonia,25,39032.0,0,2020-10-17T00:00:00
GR,Arcadia,25,86685.0,0,2020-10-17T00:00:00
GR,Thesprotia,32,43587.0,0,2020-10-17T00:00:00
GR,Preveza,39,57491.0,0,2020-10-17T00:00:00
GR,Grevena,41,31757.0,1,2020-10-17T00:00:00
GR,Florina,43,51414.0,0,2020-10-17T00:00:00
GR,Messenia,48,159954.0,0,2020-10-17T00:00:00
GR,Chios,49,52674.0,0,2020-10-17T00:00:00
GR,Rethymno,52,85609.0,0,2020-10-17T00:00:00
GR,Laconia,55,89138.0,0,2020-10-17T00:00:00
GR,Zakynthos,56,40759.0,2,2020-10-17T00:00:00
GR,Drama,60,98287.0,1,2020-10-17T00:00:00
GR,Rhodope,70,112039.0,2,2020-10-17T00:00:00
GR,Phthiotis,87,158231.0,0,2020-10-17T00:00:00
GR,Kilkis,90,80419.0,0,2020-10-17T00:00:00
GR,Serres,91,176430.0,1,2020-10-17T00:00:00
GR,Aetolia-Acarnania,95,210802.0,0,2020-10-17T00:00:00
GR,Dodecanese,99,190988.0,0,2020-10-17T00:00:00
GR,Elis,101,159300.0,1,2020-10-17T00:00:00
GR,Boeotia,114,117920.0,0,2020-10-17T00:00:00
GR,Chania,114,156585.0,1,2020-10-17T00:00:00
GR,Corfu (Kerkyra),122,104371.0,1,2020-10-17T00:00:00
GR,Samos,131,42859.0,0,2020-10-17T00:00:00
GR,Euboea,135,210815.0,0,2020-10-17T00:00:00
GR,Corinthia,142,145082.0,0,2020-10-17T00:00:00
GR,Magnesia,144,203808.0,0,2020-10-17T00:00:00
GR,Kavala,147,138687.0,3,2020-10-17T00:00:00
GR,Karditsa,148,113544.0,1,2020-10-17T00:00:00
GR,Evros,166,147947.0,16,2020-10-17T00:00:00
GR,Chalkidiki,200,107719.0,2,2020-10-17T00:00:00
GR,Argolis,221,97044.0,0,2020-10-17T00:00:00
GR,Imathia,248,140611.0,2,2020-10-17T00:00:00
GR,Herakleion,249,305490.0,2,2020-10-17T00:00:00
GR,Cyclades,254,118027.0,0,2020-10-17T00:00:00
GR,Trikala,261,131085.0,0,2020-10-17T00:00:00
GR,Pieria,262,126698.0,3,2020-10-17T00:00:00
GR,Achaea,268,309694.0,9,2020-10-17T00:00:00
GR,Kastoria,293,50322.0,15,2020-10-17T00:00:00
GR,Xanthi,370,111222.0,13,2020-10-17T00:00:00
GR,Ioannina,417,167901.0,3,2020-10-17T00:00:00
GR,Imported (They asked to be tested),433,0.0,0,2020-10-17T00:00:00
GR,Larissa,468,284325.0,9,2020-10-17T00:00:00
GR,Lesbos,527,103698.0,13,2020-10-17T00:00:00
GR,Kozani,597,150196.0,21,2020-10-17T00:00:00
GR,Pella,614,139680.0,5,2020-10-17T00:00:00
GR,No Location Provided,1148,10816286.0,80,2020-10-17T00:00:00
GR,Thessaloniki,2213,1110551.0,80,2020-10-17T00:00:00
GR,Imported (Detected at the entry points),2233,0.0,0,2020-10-17T00:00:00
GR,Attica,11068,3828434.0,212,2020-10-17T00:00:00
