country,nuts_3,cases,population,deaths,datetime
GR,Cruise Ship,0,0.0,0,2020-10-11T00:00:00
GR,Mount Athos,5,1811.0,0,2020-10-11T00:00:00
GR,Phocis,6,40343.0,0,2020-10-11T00:00:00
GR,Evrytania,7,20081.0,0,2020-10-11T00:00:00
GR,Lefkada,10,23693.0,0,2020-10-11T00:00:00
GR,Arta,16,67877.0,1,2020-10-11T00:00:00
GR,Lasithi,18,75381.0,0,2020-10-11T00:00:00
GR,Kefalonia,25,39032.0,0,2020-10-11T00:00:00
GR,Arcadia,25,86685.0,0,2020-10-11T00:00:00
GR,Thesprotia,27,43587.0,0,2020-10-11T00:00:00
GR,Preveza,34,57491.0,0,2020-10-11T00:00:00
GR,Grevena,36,31757.0,1,2020-10-11T00:00:00
GR,Chios,40,52674.0,0,2020-10-11T00:00:00
GR,Florina,41,51414.0,0,2020-10-11T00:00:00
GR,Messenia,44,159954.0,0,2020-10-11T00:00:00
GR,Rethymno,50,85609.0,0,2020-10-11T00:00:00
GR,Laconia,53,89138.0,0,2020-10-11T00:00:00
GR,Drama,56,98287.0,1,2020-10-11T00:00:00
GR,Zakynthos,56,40759.0,2,2020-10-11T00:00:00
GR,Rhodope,61,112039.0,2,2020-10-11T00:00:00
GR,Phthiotis,69,158231.0,0,2020-10-11T00:00:00
GR,Kilkis,76,80419.0,0,2020-10-11T00:00:00
GR,Serres,77,176430.0,1,2020-10-11T00:00:00
GR,Dodecanese,78,190988.0,0,2020-10-11T00:00:00
GR,Aetolia-Acarnania,83,210802.0,0,2020-10-11T00:00:00
GR,Boeotia,84,117920.0,0,2020-10-11T00:00:00
GR,Elis,94,159300.0,1,2020-10-11T00:00:00
GR,Corfu (Kerkyra),105,104371.0,1,2020-10-11T00:00:00
GR,Chania,109,156585.0,1,2020-10-11T00:00:00
GR,Corinthia,116,145082.0,0,2020-10-11T00:00:00
GR,Magnesia,124,203808.0,0,2020-10-11T00:00:00
GR,Euboea,127,210815.0,0,2020-10-11T00:00:00
GR,Samos,128,42859.0,0,2020-10-11T00:00:00
GR,Kavala,133,138687.0,3,2020-10-11T00:00:00
GR,Karditsa,141,113544.0,1,2020-10-11T00:00:00
GR,Evros,153,147947.0,16,2020-10-11T00:00:00
GR,Chalkidiki,186,107719.0,2,2020-10-11T00:00:00
GR,Kastoria,208,50322.0,15,2020-10-11T00:00:00
GR,Argolis,216,97044.0,0,2020-10-11T00:00:00
GR,Herakleion,229,305490.0,2,2020-10-11T00:00:00
GR,Imathia,232,140611.0,2,2020-10-11T00:00:00
GR,Achaea,239,309694.0,9,2020-10-11T00:00:00
GR,Cyclades,239,118027.0,0,2020-10-11T00:00:00
GR,Trikala,243,131085.0,0,2020-10-11T00:00:00
GR,Pieria,254,126698.0,3,2020-10-11T00:00:00
GR,Ioannina,308,167901.0,1,2020-10-11T00:00:00
GR,Xanthi,365,111222.0,13,2020-10-11T00:00:00
GR,Imported (They asked to be tested),408,0.0,0,2020-10-11T00:00:00
GR,Larissa,431,284325.0,8,2020-10-11T00:00:00
GR,Kozani,444,150196.0,21,2020-10-11T00:00:00
GR,Lesbos,508,103698.0,13,2020-10-11T00:00:00
GR,Pella,588,139680.0,4,2020-10-11T00:00:00
GR,No Location Provided,1047,10816286.0,65,2020-10-11T00:00:00
GR,Thessaloniki,1936,1110551.0,77,2020-10-11T00:00:00
GR,Imported (Detected at the entry points),2059,0.0,0,2020-10-11T00:00:00
GR,Attica,9911,3828434.0,184,2020-10-11T00:00:00
