country,cases,deaths,datetime
NO,10543,264,2020-08-30T00:00:00
LI,107,1,2020-08-30T00:00:00
LV,1375,34,2020-08-30T00:00:00
CY,1483,21,2020-08-30T00:00:00
BG,16164,605,2020-08-30T00:00:00
DK,16700,624,2020-08-30T00:00:00
MT,1847,10,2020-08-30T00:00:00
IS,2100,10,2020-08-30T00:00:00
Total,2182822,181522,2020-08-30T00:00:00
EE,2363,64,2020-08-30T00:00:00
CZ,24094,421,2020-08-30T00:00:00
DE,241771,9295,2020-08-30T00:00:00
IT,266853,35473,2020-08-30T00:00:00
AT,26937,733,2020-08-30T00:00:00
FR,272530,30602,2020-08-30T00:00:00
SI,2834,128,2020-08-30T00:00:00
LT,2839,86,2020-08-30T00:00:00
IE,28720,1777,2020-08-30T00:00:00
GB,332752,41498,2020-08-30T00:00:00
SK,3842,33,2020-08-30T00:00:00
ES,439286,29011,2020-08-30T00:00:00
HU,5669,614,2020-08-30T00:00:00
PT,57448,1818,2020-08-30T00:00:00
LU,6580,124,2020-08-30T00:00:00
PL,66239,2032,2020-08-30T00:00:00
NL,69563,6215,2020-08-30T00:00:00
FI,8049,335,2020-08-30T00:00:00
SE,83958,5821,2020-08-30T00:00:00
BE,84505,9891,2020-08-30T00:00:00
RO,85833,3539,2020-08-30T00:00:00
HR,9861,183,2020-08-30T00:00:00
GR,9977,260,2020-08-30T00:00:00
