country,nuts_3,cases,datetime
ES,ZA,0,2020-02-18T00:00:00
ES,H,0,2020-02-18T00:00:00
ES,GU,0,2020-02-18T00:00:00
ES,MU,0,2020-02-18T00:00:00
ES,O,0,2020-02-18T00:00:00
ES,GC,0,2020-02-18T00:00:00
ES,CU,0,2020-02-18T00:00:00
ES,CR,0,2020-02-18T00:00:00
ES,CO,0,2020-02-18T00:00:00
ES,ME,0,2020-02-18T00:00:00
ES,CE,0,2020-02-18T00:00:00
ES,S,0,2020-02-18T00:00:00
ES,SA,0,2020-02-18T00:00:00
ES,SG,0,2020-02-18T00:00:00
ES,SS,0,2020-02-18T00:00:00
ES,TE,0,2020-02-18T00:00:00
ES,TO,0,2020-02-18T00:00:00
ES,AL,0,2020-02-18T00:00:00
ES,AB,0,2020-02-18T00:00:00
ES,P,1,2020-02-18T00:00:00
ES,SO,1,2020-02-18T00:00:00
ES,PO,1,2020-02-18T00:00:00
ES,LU,1,2020-02-18T00:00:00
ES,LO,1,2020-02-18T00:00:00
ES,AV,1,2020-02-18T00:00:00
ES,BU,1,2020-02-18T00:00:00
ES,C,1,2020-02-18T00:00:00
ES,GR,1,2020-02-18T00:00:00
ES,CS,1,2020-02-18T00:00:00
ES,LE,2,2020-02-18T00:00:00
ES,BA,2,2020-02-18T00:00:00
ES,CC,2,2020-02-18T00:00:00
ES,OR,2,2020-02-18T00:00:00
ES,CA,2,2020-02-18T00:00:00
ES,J,2,2020-02-18T00:00:00
ES,HU,2,2020-02-18T00:00:00
ES,L,3,2020-02-18T00:00:00
ES,NC,3,2020-02-18T00:00:00
ES,SE,4,2020-02-18T00:00:00
ES,BI,4,2020-02-18T00:00:00
ES,GI,4,2020-02-18T00:00:00
ES,T,4,2020-02-18T00:00:00
ES,VA,4,2020-02-18T00:00:00
ES,VI,4,2020-02-18T00:00:00
ES,PM,4,2020-02-18T00:00:00
ES,MA,7,2020-02-18T00:00:00
ES,TF,7,2020-02-18T00:00:00
ES,Z,7,2020-02-18T00:00:00
ES,V,11,2020-02-18T00:00:00
ES,A,11,2020-02-18T00:00:00
ES,B,71,2020-02-18T00:00:00
ES,M,210,2020-02-18T00:00:00
