wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;356;71;427;0.09;0.02;0.11;0;0;0;10;0;0;2650;476;2163;11;t00;2023-02-25
dolnoœl¹skie;7;1;8;0.02;0.00;0.03;0;0;0;0;0;0;54;9;45;0;t02;2023-02-25
kujawsko-pomorskie;18;1;19;0.09;0.00;0.09;0;0;0;1;0;0;68;21;47;0;t04;2023-02-25
lubelskie;46;17;63;0.22;0.08;0.30;0;0;0;0;0;0;266;63;201;2;t06;2023-02-25
lubuskie;8;1;9;0.08;0.01;0.09;0;0;0;0;0;0;26;9;17;0;t08;2023-02-25
³ódzkie;21;4;25;0.09;0.02;0.10;0;0;0;1;0;0;119;27;92;0;t10;2023-02-25
ma³opolskie;26;5;31;0.08;0.01;0.09;0;0;0;0;0;0;122;35;87;0;t12;2023-02-25
mazowieckie;34;12;46;0.06;0.02;0.08;0;0;0;2;0;0;540;48;490;2;t14;2023-02-25
opolskie;1;1;2;0.01;0.01;0.02;0;0;0;0;0;0;57;4;52;1;t16;2023-02-25
podkarpackie;23;3;26;0.11;0.01;0.12;0;0;0;0;0;0;142;30;111;1;t18;2023-02-25
podlaskie;9;2;11;0.08;0.02;0.09;0;0;0;1;0;0;44;15;29;0;t20;2023-02-25
pomorskie;32;7;39;0.14;0.03;0.17;0;0;0;0;0;0;386;46;340;0;t22;2023-02-25
œl¹skie;64;7;71;0.14;0.02;0.16;0;0;0;2;0;0;293;79;212;2;t24;2023-02-25
œwiêtokrzyskie;13;2;15;0.11;0.02;0.12;0;0;0;0;0;0;70;17;53;0;t26;2023-02-25
warmiñsko-mazurskie;12;2;14;0.08;0.01;0.10;0;0;0;1;0;0;91;14;77;0;t28;2023-02-25
wielkopolskie;18;2;20;0.05;0.01;0.06;0;0;0;2;0;0;100;23;76;1;t30;2023-02-25
zachodniopomorskie;5;1;6;0.03;0.01;0.04;0;0;0;0;0;0;58;7;51;0;t32;2023-02-25
