wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;74;24;98;0.02;0.01;0.03;1;0;1;140;0;0;674;100;574;0;t00;2023-09-05
dolnoœl¹skie;4;1;5;0.01;0.00;0.02;0;0;0;3;0;0;20;5;15;0;t02;2023-09-05
kujawsko-pomorskie;6;1;7;0.03;0.00;0.03;0;0;0;9;0;0;19;7;12;0;t04;2023-09-05
lubelskie;6;0;6;0.03;0;0.03;1;0;1;5;0;0;11;6;5;0;t06;2023-09-05
lubuskie;5;0;5;0.05;0;0.05;0;0;0;6;0;0;10;5;5;0;t08;2023-09-05
³ódzkie;2;3;5;0.01;0.01;0.02;0;0;0;9;0;0;16;5;11;0;t10;2023-09-05
ma³opolskie;8;1;9;0.02;0.00;0.03;0;0;0;22;0;0;31;9;22;0;t12;2023-09-05
mazowieckie;17;7;24;0.03;0.01;0.04;0;0;0;21;0;0;339;25;314;0;t14;2023-09-05
opolskie;0;0;0;0;0;0;0;0;0;1;0;0;30;0;30;0;t16;2023-09-05
podkarpackie;4;0;4;0.02;0;0.02;0;0;0;8;0;0;19;4;15;0;t18;2023-09-05
podlaskie;5;1;6;0.04;0.01;0.05;0;0;0;11;0;0;18;6;12;0;t20;2023-09-05
pomorskie;1;0;1;0.00;0;0.00;0;0;0;1;0;0;16;1;15;0;t22;2023-09-05
œl¹skie;5;2;7;0.01;0.00;0.02;0;0;0;13;0;0;36;7;29;0;t24;2023-09-05
œwiêtokrzyskie;3;0;3;0.02;0;0.02;0;0;0;2;0;0;4;3;1;0;t26;2023-09-05
warmiñsko-mazurskie;0;1;1;0;0.01;0.01;0;0;0;6;0;0;11;2;9;0;t28;2023-09-05
wielkopolskie;3;1;4;0.01;0.00;0.01;0;0;0;3;0;0;19;4;15;0;t30;2023-09-05
zachodniopomorskie;5;6;11;0.03;0.04;0.06;0;0;0;20;0;0;34;11;23;0;t32;2023-09-05
