wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;61;29;90;0.02;0.01;0.02;0;0;0;701;0;0;2349;97;2248;4;t00;2024-03-05
dolnoœl¹skie;3;0;3;0.01;0;0.01;0;0;0;43;0;0;144;3;141;0;t02;2024-03-05
kujawsko-pomorskie;4;2;6;0.02;0.01;0.03;0;0;0;35;0;0;199;7;188;4;t04;2024-03-05
lubelskie;7;2;9;0.03;0.01;0.04;0;0;0;64;0;0;129;9;120;0;t06;2024-03-05
lubuskie;2;1;3;0.02;0.01;0.03;0;0;0;20;0;0;37;3;34;0;t08;2024-03-05
³ódzkie;2;3;5;0.01;0.01;0.02;0;0;0;51;0;0;114;5;109;0;t10;2024-03-05
ma³opolskie;2;5;7;0.01;0.01;0.02;0;0;0;66;0;0;147;7;140;0;t12;2024-03-05
mazowieckie;9;4;13;0.02;0.01;0.02;0;0;0;79;0;0;525;14;511;0;t14;2024-03-05
opolskie;7;1;8;0.07;0.01;0.08;0;0;0;9;0;0;54;8;46;0;t16;2024-03-05
podkarpackie;5;1;6;0.02;0.00;0.03;0;0;0;73;0;0;133;6;127;0;t18;2024-03-05
podlaskie;3;2;5;0.03;0.02;0.04;0;0;0;31;0;0;72;5;67;0;t20;2024-03-05
pomorskie;2;0;2;0.01;0;0.01;0;0;0;30;0;0;88;3;85;0;t22;2024-03-05
œl¹skie;5;1;6;0.01;0.00;0.01;0;0;0;98;0;0;222;6;216;0;t24;2024-03-05
œwiêtokrzyskie;1;1;2;0.01;0.01;0.02;0;0;0;9;0;0;19;2;17;0;t26;2024-03-05
warmiñsko-mazurskie;5;1;6;0.04;0.01;0.04;0;0;0;31;0;0;166;9;157;0;t28;2024-03-05
wielkopolskie;1;1;2;0.00;0.00;0.01;0;0;0;13;0;0;60;2;58;0;t30;2024-03-05
zachodniopomorskie;3;4;7;0.02;0.02;0.04;0;0;0;48;0;0;128;7;121;0;t32;2024-03-05
