wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;1768;680;2448;0.46;0.18;0.64;1;1;0;2191;0;0;4677;2514;2161;2;t00;2024-09-18
dolnoœl¹skie;80;30;110;0.28;0.10;0.38;0;0;0;86;0;0;204;110;94;0;t02;2024-09-18
kujawsko-pomorskie;143;60;203;0.69;0.29;0.98;0;0;0;186;0;0;375;206;168;1;t04;2024-09-18
lubelskie;201;94;295;0.96;0.45;1.40;0;0;0;279;0;0;442;299;143;0;t06;2024-09-18
lubuskie;32;17;49;0.32;0.17;0.49;0;0;0;25;0;0;70;50;20;0;t08;2024-09-18
³ódzkie;91;31;122;0.37;0.13;0.50;1;1;0;101;0;0;201;123;78;0;t10;2024-09-18
ma³opolskie;119;47;166;0.35;0.14;0.49;0;0;0;180;0;0;417;167;249;1;t12;2024-09-18
mazowieckie;305;101;406;0.56;0.19;0.75;0;0;0;343;0;0;951;413;538;0;t14;2024-09-18
opolskie;23;16;39;0.23;0.16;0.40;0;0;0;29;0;0;94;40;54;0;t16;2024-09-18
podkarpackie;127;33;160;0.60;0.16;0.75;0;0;0;156;0;0;285;163;122;0;t18;2024-09-18
podlaskie;105;34;139;0.89;0.29;1.18;0;0;0;129;0;0;221;141;80;0;t20;2024-09-18
pomorskie;79;38;117;0.34;0.16;0.50;0;0;0;107;0;0;256;123;133;0;t22;2024-09-18
œl¹skie;148;63;211;0.33;0.14;0.47;0;0;0;191;0;0;385;217;168;0;t24;2024-09-18
œwiêtokrzyskie;72;16;88;0.59;0.13;0.72;0;0;0;69;0;0;122;96;26;0;t26;2024-09-18
warmiñsko-mazurskie;76;29;105;0.54;0.20;0.74;0;0;0;120;0;0;176;105;71;0;t28;2024-09-18
wielkopolskie;116;42;158;0.33;0.12;0.45;0;0;0;117;0;0;269;178;91;0;t30;2024-09-18
zachodniopomorskie;48;27;75;0.28;0.16;0.44;0;0;0;71;0;0;153;76;77;0;t32;2024-09-18
