wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;441;222;663;0.11;0.06;0.17;1;0;1;624;0;0;1647;676;969;2;t00;2024-08-05
dolnoœl¹skie;25;15;40;0.09;0.05;0.14;0;0;0;30;0;0;87;42;45;0;t02;2024-08-05
kujawsko-pomorskie;28;20;48;0.14;0.10;0.23;0;0;0;37;0;0;127;49;77;1;t04;2024-08-05
lubelskie;67;31;98;0.32;0.15;0.47;0;0;0;90;0;0;140;99;41;0;t06;2024-08-05
lubuskie;14;1;15;0.14;0.01;0.15;0;0;0;5;0;0;30;15;15;0;t08;2024-08-05
³ódzkie;11;4;15;0.04;0.02;0.06;0;0;0;20;0;0;28;15;13;0;t10;2024-08-05
ma³opolskie;25;15;40;0.07;0.04;0.12;0;0;0;43;0;0;84;40;44;0;t12;2024-08-05
mazowieckie;79;35;114;0.15;0.06;0.21;0;0;0;97;0;0;496;116;380;0;t14;2024-08-05
opolskie;8;5;13;0.08;0.05;0.13;0;0;0;8;0;0;46;13;33;0;t16;2024-08-05
podkarpackie;20;13;33;0.09;0.06;0.16;0;0;0;35;0;0;70;33;37;0;t18;2024-08-05
podlaskie;27;11;38;0.23;0.09;0.32;1;0;1;46;0;0;70;38;32;0;t20;2024-08-05
pomorskie;23;9;32;0.10;0.04;0.14;0;0;0;39;0;0;80;32;47;1;t22;2024-08-05
œl¹skie;24;12;36;0.05;0.03;0.08;0;0;0;53;0;0;86;36;50;0;t24;2024-08-05
œwiêtokrzyskie;12;5;17;0.10;0.04;0.14;0;0;0;17;0;0;22;17;5;0;t26;2024-08-05
warmiñsko-mazurskie;18;15;33;0.13;0.11;0.23;0;0;0;27;0;0;66;34;32;0;t28;2024-08-05
wielkopolskie;33;18;51;0.09;0.05;0.15;0;0;0;36;0;0;95;52;43;0;t30;2024-08-05
zachodniopomorskie;21;12;33;0.12;0.07;0.19;0;0;0;41;0;0;67;35;32;0;t32;2024-08-05
