wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;2;0;2;0.00;0.00;0.00;0;0;0;0;0;0;419;2;417;0;t00;2024-03-23
dolnoœl¹skie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t02;2024-03-23
kujawsko-pomorskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t04;2024-03-23
lubelskie;0;0;0;0;0;0;0;0;0;0;0;0;7;0;7;0;t06;2024-03-23
lubuskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t08;2024-03-23
³ódzkie;0;0;0;0;0;0;0;0;0;0;0;0;6;0;6;0;t10;2024-03-23
ma³opolskie;0;0;0;0;0;0;0;0;0;0;0;0;3;0;3;0;t12;2024-03-23
mazowieckie;1;0;1;0.00;0;0.00;0;0;0;0;0;0;301;1;300;0;t14;2024-03-23
opolskie;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;t16;2024-03-23
podkarpackie;0;0;0;0;0;0;0;0;0;0;0;0;5;0;5;0;t18;2024-03-23
podlaskie;0;0;0;0;0;0;0;0;0;0;0;0;14;0;14;0;t20;2024-03-23
pomorskie;0;0;0;0;0;0;0;0;0;0;0;0;11;0;11;0;t22;2024-03-23
œl¹skie;0;0;0;0;0;0;0;0;0;0;0;0;11;0;11;0;t24;2024-03-23
œwiêtokrzyskie;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;t26;2024-03-23
warmiñsko-mazurskie;0;0;0;0;0;0;0;0;0;0;0;0;8;0;8;0;t28;2024-03-23
wielkopolskie;0;0;0;0;0;0;0;0;0;0;0;0;11;0;11;0;t30;2024-03-23
zachodniopomorskie;0;0;0;0;0;0;0;0;0;0;0;0;15;0;15;0;t32;2024-03-23
