wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;139;45;184;0.04;0.01;0.05;5;1;4;556;0;0;4279;216;4049;14;t00;2023-05-08
dolnoœl¹skie;12;1;13;0.04;0.00;0.04;0;0;0;23;0;0;152;15;135;2;t02;2023-05-08
kujawsko-pomorskie;7;2;9;0.03;0.01;0.04;0;0;0;34;0;0;204;9;193;2;t04;2023-05-08
lubelskie;15;4;19;0.07;0.02;0.09;0;0;0;29;0;0;581;22;555;4;t06;2023-05-08
lubuskie;5;3;8;0.05;0.03;0.08;0;0;0;15;0;0;167;9;158;0;t08;2023-05-08
³ódzkie;6;4;10;0.02;0.02;0.04;1;0;1;58;0;0;187;10;176;1;t10;2023-05-08
ma³opolskie;10;3;13;0.03;0.01;0.04;0;0;0;50;0;0;201;16;184;1;t12;2023-05-08
mazowieckie;16;12;28;0.03;0.02;0.05;0;0;0;80;0;0;632;37;594;1;t14;2023-05-08
opolskie;5;1;6;0.05;0.01;0.06;1;0;1;7;0;0;177;8;169;0;t16;2023-05-08
podkarpackie;10;0;10;0.05;0;0.05;0;0;0;36;0;0;250;11;239;0;t18;2023-05-08
podlaskie;6;0;6;0.05;0;0.05;1;0;1;23;0;0;123;6;117;0;t20;2023-05-08
pomorskie;7;2;9;0.03;0.01;0.04;0;0;0;27;0;0;238;9;229;0;t22;2023-05-08
œl¹skie;11;3;14;0.02;0.01;0.03;1;0;1;60;0;0;358;15;343;0;t24;2023-05-08
œwiêtokrzyskie;4;0;4;0.03;0;0.03;0;0;0;5;0;0;107;7;99;1;t26;2023-05-08
warmiñsko-mazurskie;10;2;12;0.07;0.01;0.08;0;0;0;36;0;0;253;15;238;0;t28;2023-05-08
wielkopolskie;8;5;13;0.02;0.01;0.04;1;1;0;16;0;0;136;16;120;0;t30;2023-05-08
zachodniopomorskie;5;3;8;0.03;0.02;0.05;0;0;0;56;0;0;278;9;269;0;t32;2023-05-08
