wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;226;102;328;0.06;0.03;0.09;0;0;0;444;0;0;1432;332;1100;0;t00;2023-10-12
dolnoœl¹skie;15;11;26;0.05;0.04;0.09;0;0;0;25;0;0;70;26;44;0;t02;2023-10-12
kujawsko-pomorskie;11;5;16;0.05;0.02;0.08;0;0;0;19;0;0;78;16;62;0;t04;2023-10-12
lubelskie;29;4;33;0.14;0.02;0.16;0;0;0;48;0;0;91;34;57;0;t06;2023-10-12
lubuskie;3;3;6;0.03;0.03;0.06;0;0;0;8;0;0;25;6;19;0;t08;2023-10-12
³ódzkie;9;4;13;0.04;0.02;0.05;0;0;0;17;0;0;29;13;16;0;t10;2023-10-12
ma³opolskie;26;13;39;0.08;0.04;0.11;0;0;0;78;0;0;128;39;89;0;t12;2023-10-12
mazowieckie;33;17;50;0.06;0.03;0.09;0;0;0;53;0;0;417;50;367;0;t14;2023-10-12
opolskie;11;0;11;0.11;0;0.11;0;0;0;5;0;0;52;12;40;0;t16;2023-10-12
podkarpackie;8;4;12;0.04;0.02;0.06;0;0;0;26;0;0;50;12;38;0;t18;2023-10-12
podlaskie;14;14;28;0.12;0.12;0.24;0;0;0;28;0;0;59;28;31;0;t20;2023-10-12
pomorskie;15;8;23;0.06;0.03;0.10;0;0;0;20;0;0;109;24;85;0;t22;2023-10-12
œl¹skie;20;5;25;0.04;0.01;0.06;0;0;0;57;0;0;108;25;83;0;t24;2023-10-12
œwiêtokrzyskie;3;2;5;0.02;0.02;0.04;0;0;0;5;0;0;13;6;7;0;t26;2023-10-12
warmiñsko-mazurskie;6;1;7;0.04;0.01;0.05;0;0;0;19;0;0;35;7;28;0;t28;2023-10-12
wielkopolskie;10;3;13;0.03;0.01;0.04;0;0;0;12;0;0;33;13;20;0;t30;2023-10-12
zachodniopomorskie;13;7;20;0.08;0.04;0.12;0;0;0;23;0;0;78;20;58;0;t32;2023-10-12
