wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;3283;1497;4780;0.86;0.39;1.25;8;0;8;4285;0;0;8804;4891;3898;15;t00;2023-12-11
dolnoœl¹skie;181;90;271;0.62;0.31;0.93;1;0;1;177;0;0;490;276;213;1;t02;2023-12-11
kujawsko-pomorskie;281;153;434;1.36;0.74;2.10;3;0;3;394;0;0;779;438;340;1;t04;2023-12-11
lubelskie;242;123;365;1.15;0.58;1.74;0;0;0;391;0;0;602;370;232;0;t06;2023-12-11
lubuskie;127;67;194;1.26;0.66;1.92;0;0;0;129;0;0;332;196;135;1;t08;2023-12-11
³ódzkie;157;52;209;0.64;0.21;0.85;0;0;0;225;0;0;371;211;157;3;t10;2023-12-11
ma³opolskie;199;105;304;0.58;0.31;0.89;1;0;1;356;0;0;579;313;265;1;t12;2023-12-11
mazowieckie;531;199;730;0.98;0.37;1.34;0;0;0;595;0;0;1542;751;790;1;t14;2023-12-11
opolskie;78;30;108;0.80;0.31;1.10;0;0;0;57;0;0;196;125;67;4;t16;2023-12-11
podkarpackie;186;52;238;0.87;0.24;1.12;0;0;0;203;0;0;394;242;152;0;t18;2023-12-11
podlaskie;113;36;149;0.96;0.31;1.27;1;0;1;173;0;0;296;153;143;0;t20;2023-12-11
pomorskie;113;57;170;0.48;0.24;0.72;0;0;0;135;0;0;342;170;172;0;t22;2023-12-11
œl¹skie;349;176;525;0.77;0.39;1.16;0;0;0;521;0;0;973;537;436;0;t24;2023-12-11
œwiêtokrzyskie;92;29;121;0.75;0.24;0.98;2;0;2;100;0;0;166;122;44;0;t26;2023-12-11
warmiñsko-mazurskie;111;70;181;0.78;0.49;1.27;0;0;0;164;0;0;339;185;154;0;t28;2023-12-11
wielkopolskie;285;148;433;0.81;0.42;1.24;0;0;0;359;0;0;624;440;183;1;t30;2023-12-11
zachodniopomorskie;209;101;310;1.23;0.60;1.83;0;0;0;300;0;0;569;315;252;2;t32;2023-12-11
