wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;724;188;912;0.19;0.05;0.24;13;3;10;1112;0;0;5872;998;4861;13;t00;2023-04-14
dolnoœl¹skie;35;5;40;0.12;0.02;0.14;2;1;1;49;0;0;280;43;236;1;t02;2023-04-14
kujawsko-pomorskie;24;6;30;0.12;0.03;0.14;1;0;1;77;0;0;279;34;244;1;t04;2023-04-14
lubelskie;69;27;96;0.33;0.13;0.46;1;0;1;72;0;0;517;100;415;2;t06;2023-04-14
lubuskie;22;3;25;0.22;0.03;0.25;0;0;0;29;0;0;131;25;106;0;t08;2023-04-14
³ódzkie;28;5;33;0.11;0.02;0.13;0;0;0;83;0;0;299;37;261;1;t10;2023-04-14
ma³opolskie;63;14;77;0.18;0.04;0.23;0;0;0;97;0;0;366;83;281;2;t12;2023-04-14
mazowieckie;142;34;176;0.26;0.06;0.32;3;1;2;173;0;0;1033;185;845;3;t14;2023-04-14
opolskie;13;6;19;0.13;0.06;0.19;0;0;0;13;0;0;192;23;169;0;t16;2023-04-14
podkarpackie;46;4;50;0.22;0.02;0.24;1;0;1;84;0;0;339;66;273;0;t18;2023-04-14
podlaskie;26;6;32;0.22;0.05;0.27;0;0;0;45;0;0;155;35;120;0;t20;2023-04-14
pomorskie;30;7;37;0.13;0.03;0.16;2;1;1;44;0;0;354;49;304;1;t22;2023-04-14
œl¹skie;62;17;79;0.14;0.04;0.18;0;0;0;104;0;0;631;83;548;0;t24;2023-04-14
œwiêtokrzyskie;35;7;42;0.28;0.06;0.34;0;0;0;29;0;0;152;44;108;0;t26;2023-04-14
warmiñsko-mazurskie;33;7;40;0.23;0.05;0.28;0;0;0;64;0;0;244;44;199;1;t28;2023-04-14
wielkopolskie;38;13;51;0.11;0.04;0.15;2;0;2;49;0;0;259;53;205;1;t30;2023-04-14
zachodniopomorskie;49;24;73;0.29;0.14;0.43;1;0;1;100;0;0;305;75;230;0;t32;2023-04-14
