wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;37;27;64;0.01;0.01;0.02;0;0;0;95;0;0;617;66;551;0;t00;2024-06-21
dolnoœl¹skie;2;4;6;0.01;0.01;0.02;0;0;0;6;0;0;13;6;7;0;t02;2024-06-21
kujawsko-pomorskie;2;2;4;0.01;0.01;0.02;0;0;0;1;0;0;19;4;15;0;t04;2024-06-21
lubelskie;5;3;8;0.02;0.01;0.04;0;0;0;13;0;0;21;8;13;0;t06;2024-06-21
lubuskie;0;1;1;0;0.01;0.01;0;0;0;3;0;0;3;1;2;0;t08;2024-06-21
³ódzkie;2;1;3;0.01;0.00;0.01;0;0;0;6;0;0;8;3;5;0;t10;2024-06-21
ma³opolskie;5;4;9;0.01;0.01;0.03;0;0;0;8;0;0;23;10;13;0;t12;2024-06-21
mazowieckie;3;1;4;0.01;0.00;0.01;0;0;0;6;0;0;314;4;310;0;t14;2024-06-21
opolskie;1;1;2;0.01;0.01;0.02;0;0;0;0;0;0;27;2;25;0;t16;2024-06-21
podkarpackie;2;1;3;0.01;0.00;0.01;0;0;0;3;0;0;17;3;14;0;t18;2024-06-21
podlaskie;5;1;6;0.04;0.01;0.05;0;0;0;9;0;0;20;6;14;0;t20;2024-06-21
pomorskie;0;2;2;0;0.01;0.01;0;0;0;7;0;0;22;2;20;0;t22;2024-06-21
œl¹skie;5;2;7;0.01;0.00;0.02;0;0;0;18;0;0;33;7;26;0;t24;2024-06-21
œwiêtokrzyskie;0;2;2;0;0.02;0.02;0;0;0;3;0;0;3;2;1;0;t26;2024-06-21
warmiñsko-mazurskie;1;1;2;0.01;0.01;0.01;0;0;0;3;0;0;17;2;15;0;t28;2024-06-21
wielkopolskie;3;0;3;0.01;0;0.01;0;0;0;3;0;0;27;3;24;0;t30;2024-06-21
zachodniopomorskie;1;1;2;0.01;0.01;0.01;0;0;0;6;0;0;34;3;31;0;t32;2024-06-21
