wojewodztwo;liczba_nowych_zakazen;liczba_ponownych_zakazen;liczba_wszystkich_zakazen;liczba_nowych_zakazen_na_10_tys_mieszkancow;liczba_ponownych_zakazen_na_10_tys_mieszkancow;liczba_wszystkich_zakazen_na_10_tys_mieszkancow;zgony;zgony_w_wyniku_covid_bez_chorob_wspolistniejacych;zgony_w_wyniku_covid_i_chorob_wspolistniejacych;liczba_zlecen_poz;liczba_ozdrowiencow;liczba_osob_objetych_kwarantanna;liczba_wykonanych_testow;liczba_testow_z_wynikiem_pozytywnym;liczba_testow_z_wynikiem_negatywnym;liczba_pozostalych_testow;teryt;stan_rekordu_na
Ca³y kraj;141;31;172;0.04;0.01;0.04;0;0;0;3;0;0;982;184;798;0;t00;2023-12-09
dolnoœl¹skie;8;3;11;0.03;0.01;0.04;0;0;0;0;0;0;18;11;7;0;t02;2023-12-09
kujawsko-pomorskie;8;3;11;0.04;0.01;0.05;0;0;0;0;0;0;16;11;5;0;t04;2023-12-09
lubelskie;13;0;13;0.06;0;0.06;0;0;0;0;0;0;56;16;40;0;t06;2023-12-09
lubuskie;3;0;3;0.03;0;0.03;0;0;0;0;0;0;5;3;2;0;t08;2023-12-09
³ódzkie;3;1;4;0.01;0.00;0.02;0;0;0;0;0;0;20;4;16;0;t10;2023-12-09
ma³opolskie;5;3;8;0.01;0.01;0.02;0;0;0;0;0;0;46;10;36;0;t12;2023-12-09
mazowieckie;33;4;37;0.06;0.01;0.07;0;0;0;2;0;0;386;37;349;0;t14;2023-12-09
opolskie;1;0;1;0.01;0;0.01;0;0;0;0;0;0;4;1;3;0;t16;2023-12-09
podkarpackie;8;2;10;0.04;0.01;0.05;0;0;0;0;0;0;10;10;0;0;t18;2023-12-09
podlaskie;6;1;7;0.05;0.01;0.06;0;0;0;0;0;0;31;8;23;0;t20;2023-12-09
pomorskie;22;2;24;0.09;0.01;0.10;0;0;0;0;0;0;207;29;178;0;t22;2023-12-09
œl¹skie;5;2;7;0.01;0.00;0.02;0;0;0;0;0;0;37;7;30;0;t24;2023-12-09
œwiêtokrzyskie;7;0;7;0.06;0;0.06;0;0;0;0;0;0;8;7;1;0;t26;2023-12-09
warmiñsko-mazurskie;1;1;2;0.01;0.01;0.01;0;0;0;0;0;0;9;2;7;0;t28;2023-12-09
wielkopolskie;7;1;8;0.02;0.00;0.02;0;0;0;0;0;0;33;8;25;0;t30;2023-12-09
zachodniopomorskie;3;2;5;0.02;0.01;0.03;0;0;0;1;0;0;17;5;12;0;t32;2023-12-09
